id,title,author,downloads,subjects,birth,death,pyearp
PG23012,Elder Conklin,"Harris, Frank",10,{'Fiction'},1856.0,1931.0,1894.0
PG4082,The Barrier,"Beach, Rex",30,"{'Western stories', 'Adventure stories', 'Yukon -- Fiction'}",1877.0,1949.0,1913.0
PG65877,Destiny Uncertain,"Phillips, Rog",59,"{'Predestination -- Fiction', 'Man-woman relationships -- Fiction', 'Science fiction'}",1909.0,1965.0,1937.0
PG26528,Odd Numbers: Being Further Chronicles of Shorty McCabe,"Ford, Sewell",17,"{'New York (N.Y.) -- Fiction', 'Humorous stories, American'}",1868.0,1946.0,1907.0
PG1465,The Wreck of the Golden Mary,"Dickens, Charles",73,"{'Gold mines and mining -- Fiction', 'Sea stories', 'Shipwrecks -- Fiction'}",1812.0,1870.0,1841.0
PG9112,The Dare Boys of 1776,"Cox, Stephen Angus Douglas",41,"{'Spy stories', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Teenage boys -- Juvenile fiction'}",1863.0,1944.0,1904.0
PG25151,Slow and Sure: The Story of Paul Hoffman the Young Street-Merchant,"Alger, Horatio, Jr.",40,"{'New York (N.Y.) -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG42209,The Devil in Iron,"Howard, Robert E. (Robert Ervin)",110,"{'Conan (Fictitious character) -- Fiction', 'Fantasy fiction, American'}",1906.0,1936.0,1921.0
PG27284,"The Talking Horse, and Other Tales","Anstey, F.",43,"{'English fiction -- 19th century', 'Short stories, English'}",1856.0,1934.0,1895.0
PG34819,The Village Notary: A Romance of Hungarian Life,"Eötvös, József, báró",16,{'Hungary -- Fiction'},1813.0,1871.0,1842.0
PG17089,The Tale of Mrs. Tittlemouse,"Potter, Beatrix",201,{'Mice -- Juvenile fiction'},1866.0,1943.0,1904.0
PG23630,The Phantoms Of The Foot-Bridge: 1895,"Murfree, Mary Noailles",7,{'Fiction'},1850.0,1922.0,1886.0
PG58866,The Murder on the Links,"Christie, Agatha",2132,"{'Poirot, Hercule (Fictitious character) -- Fiction', 'Detective and mystery stories', 'Private investigators -- England -- Fiction'}",1890.0,1976.0,1933.0
PG53821,"Julius, the Street Boy; or, Out West","Alger, Horatio, Jr.",19,"{'Young men -- Conduct of life -- Juvenile fiction', 'Bildungsromans', 'Success -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Wisconsin -- Juvenile fiction', 'Homeless boys -- Juvenile fiction', 'Fortune -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG62589,"Molly, the Drummer Boy: A Story of the Revolution","Comstock, Harriet T. (Harriet Theresa)",5,"{'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction'}",1860.0,1943.0,1902.0
PG39443,Mrs. Balfame: A Novel,"Atherton, Gertrude Franklin Horn",32,"{'United States -- Social life and customs -- 20th century -- Fiction', 'Mystery fiction', 'Murder -- Fiction'}",1857.0,1948.0,1902.0
PG34531,"The Pilgrim's Shell; Or, Fergan the Quarryman: A Tale from the Feudal Times","Sue, Eugène",35,{'Feudalism -- France -- Fiction'},1804.0,1857.0,1830.0
PG14331,Judith of the Godless Valley,"Morrow, Honoré",7,{'United States -- Social life and customs -- Fiction'},1880.0,1940.0,1910.0
PG39666,When It Was Dark: The Story of a Great Conspiracy,"Thorne, Guy",60,"{'England -- Fiction', 'Conspiracies -- Fiction', 'Christian fiction'}",1875.0,1923.0,1899.0
PG42535,The Tiger-Slayer: A Tale of the Indian Desert,"Aimard, Gustave",13,"{'Frontier and pioneer life -- Fiction', 'Adventure stories', 'Mexico -- Fiction', 'Indians of North America -- Fiction'}",1818.0,1883.0,1850.0
PG1432,Seraphita,"Balzac, Honoré de",74,"{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'}",1799.0,1850.0,1824.0
PG35207,The Courier of the Ozarks,"Dunn, Byron A. (Byron Archibald)",62,"{'Missouri -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1842.0,1926.0,1884.0
PG12414,The Inferno,"Barbusse, Henri",90,"{'France -- Fiction', 'Voyeurism -- Fiction'}",1873.0,1935.0,1904.0
PG13774,Rosa Mundi and Other Stories,"Dell, Ethel M. (Ethel May)",16,"{'Manners and customs -- Fiction', 'Short stories, English'}",1881.0,1939.0,1910.0
PG1182,Dope,"Rohmer, Sax",135,"{'Drug traffic -- Fiction', 'Detective and mystery stories'}",1883.0,1959.0,1921.0
PG18665,Molly Make-Believe,"Abbott, Eleanor Hallowell",51,"{'Mate selection -- Fiction', 'Invalids -- Fiction', 'Man-woman relationships -- Fiction', 'Letter writing -- Fiction'}",1872.0,1958.0,1915.0
PG45545,The Staying Guest,"Wells, Carolyn",47,"{'Girls -- Juvenile fiction', 'Families -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Aunts -- Juvenile fiction'}",1862.0,1942.0,1902.0
PG61696,Martian Terror,"Repp, Ed Earl",15,"{'Science fiction', 'Revolutions -- Fiction', 'Venus (Planet) -- Fiction'}",1900.0,1979.0,1940.0
PG30093,The Shepherd of the North,"Maher, Richard Aumerle",4,"{'Frontier and pioneer life -- Fiction', 'Priests -- Fiction'}",1880.0,1959.0,1920.0
PG1285,"The Water Goats, and Other Troubles","Butler, Ellis Parker",20,"{'Short stories, American', 'Fiction', 'Humorous stories'}",1869.0,1937.0,1903.0
PG40410,"Dickens and His Illustrators: Cruikshank, Seymour, Buss, ""Phiz,"" Cattermole, Leech, Doyle, Stanfield, Maclise, Tenniel, Frank Stone, Landseer, Palmer, Topham, Marcus Stone, and Luke Fildes; 2nd. Ed.","Kitton, Frederic George",46,"{'Illustration of books, Victorian -- Great Britain', 'Illustration of books -- Great Britain -- 19th century', 'Dickens, Charles, 1812-1870 -- Illustrations', 'Illustrators -- Great Britain', 'English fiction -- Illustrations'}",1856.0,1904.0,1880.0
PG60528,The Owls' House,"Garstin, Crosbie",14,{'Cornwall (England : County) -- Fiction'},1887.0,1930.0,1908.0
PG38570,When a Cobbler Ruled the King,"Seaman, Augusta Huiell",15,"{'Louis XVII, of France, 1785-1795 -- Fiction'}",1879.0,1950.0,1914.0
PG46262,Pilgrim Sorrow: A Cycle of Tales,"Sylva, Carmen",20,"{'Short stories', 'Fiction'}",1843.0,1916.0,1880.0
PG6297,"Carnac's Folly, Volume 2.","Parker, Gilbert",4,{'Fiction'},1862.0,1932.0,1897.0
PG4444,The Adventures of Harry Richmond — Volume 1,"Meredith, George",7,{'Adventure and adventurers -- Fiction'},1828.0,1909.0,1868.0
PG15565,Sir John Constantine: Memoirs of His Adventures At Home and Abroad and Particularly in the Island of Corsica: Beginning with the Year 1756,"Quiller-Couch, Arthur",6,{'Corsica (France) -- Fiction'},1863.0,1944.0,1904.0
PG14480,"Twenty-six and One, and Other Stories","Gorky, Maksim",53,"{'Short stories, Russian -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",1868.0,1936.0,1902.0
PG13522,Superseded,"Sinclair, May",15,"{'Single women -- Fiction', 'Teachers -- Fiction'}",1863.0,1946.0,1904.0
PG56036,Inside the Lines,"Ritchie, Robert Welles",27,"{'Spy stories', 'World War, 1914-1918 -- Fiction'}",1879.0,1942.0,1910.0
PG1484,The Four Horsemen of the Apocalypse,"Blasco Ibáñez, Vicente",137,"{'World War, 1914-1918 -- Fiction', 'War stories'}",1867.0,1928.0,1898.0
PG43756,"Tales of My Time, Vol. 1 (of 3): Who Is She?","Scargill, William Pitt",10,{'England -- Social life and customs -- 19th century -- Fiction'},1787.0,1836.0,1812.0
PG41418,"Contraband; Or, A Losing Hazard","Whyte-Melville, G. J. (George John)",8,{'England -- Social life and customs -- 19th century -- Fiction'},1821.0,1878.0,1850.0
PG35474,The Shepherd's Calendar. Volume I (of II),"Hogg, James",36,"{'Rural poor -- Fiction', 'Shepherds -- Fiction', 'Country life -- Fiction', 'Pastoral fiction', 'Scotland -- Social life and customs -- Fiction'}",1770.0,1835.0,1802.0
PG50678,"Snug Harbor; or, The Champlain Mechanics","Optic, Oliver",7,{'Carpenters -- Juvenile fiction'},1822.0,1897.0,1860.0
PG23146,And All the Earth a Grave,"MacApp, C. C.",46,"{'Short stories', 'Science fiction'}",1917.0,1971.0,1944.0
PG18883,The Four Feathers,"Mason, A. E. W. (Alfred Edward Woodley)",63,"{'Sudan -- Fiction', 'Soldiers -- Fiction', 'Male friendship -- Fiction', 'Love stories', 'Cowardice -- Fiction', 'Adventure stories', 'British -- Sudan -- Fiction', 'War stories'}",1865.0,1948.0,1906.0
PG38293,The Joy of Captain Ribot,"Palacio Valdés, Armando",6,{'Spanish fiction -- Translations into English'},1853.0,1938.0,1896.0
PG11436,"Stories by American Authors, Volume 1","Taylor, Bayard",13,"{'Short stories, American', 'United States -- Social life and customs -- Fiction'}",1825.0,1878.0,1852.0
