id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG27472,The Story of a Cat,"La Bédollière, Emile de",1812.0,1883.0,['en'],30,"{'Cats -- Juvenile fiction', 'Pets -- Juvenile fiction', 'Older women -- Juvenile fiction'}",
PG27475,That Girl Montana,"Ryan, Marah Ellis",1866.0,1934.0,['en'],18,"{'Western stories', 'Montana -- Fiction'}",
PG27476,The Sign of the Spider,"Mitford, Bertram",1855.0,1914.0,['en'],14,"{'Johannesburg (South Africa) -- Fiction', 'Adventure stories', 'South Africa -- History -- 1836-1909 -- Fiction'}",
PG27491,Unthinkable,"Phillips, Rog",1909.0,1965.0,['en'],19,{'Science fiction'},
PG27492,Upstarts,"Stecher, L. J., Jr.",1918.0,1988.0,['en'],12,"{'Short stories', 'Science fiction'}",
PG27495,The Girls of St. Olave's,"Mackintosh, Mabel",,,['en'],32,"{'Temperance -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",
PG27504,Lorimer of the Northwest,"Bindloss, Harold",1866.0,1945.0,['en'],19,"{'Northwest, Canadian -- Fiction'}",
PG27505,Winning the Wilderness,"McCarter, Margaret Hill",1860.0,1938.0,['en'],14,{'Frontier and pioneer life -- Kansas -- Fiction'},
PG27507,The Giant's Robe,"Anstey, F.",1856.0,1934.0,['en'],13,{'Fiction'},
PG27508,The King's Warrant: A Story of Old and New France,"Engelbach, Alfred H.",,,['en'],9,{'Canada -- History -- To 1763 (New France) -- Fiction'},
PG27511,The Free Range,"Sullivan, Francis William",1887.0,,['en'],31,"{'Western stories', 'Ranchers -- Fiction'}",
PG27522,Virginia of Elk Creek Valley,"Chase, Mary Ellen",1887.0,1973.0,['en'],13,"{'Vacations -- Fiction', 'Ranch life -- Fiction', 'Wyoming -- Fiction'}",
PG27525,Bones in London,"Wallace, Edgar",1875.0,1932.0,['en'],87,{'London (England) -- Fiction'},
PG27533,"The Struggles of Brown, Jones, and Robinson: By One of the Firm","Trollope, Anthony",1815.0,1882.0,['en'],29,"{'Businessmen -- Fiction', 'Satire', 'Humorous stories', ""Men's furnishing goods -- Fiction"", 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Clothing trade -- Fiction', 'Advertising -- Fiction'}",
PG27537,"Sentimental Education; Or, The History of a Young Man. Volume 2","Flaubert, Gustave",1821.0,1880.0,['en'],76,"{'France -- History -- February Revolution, 1848 -- Fiction', 'Young men -- Fiction', 'Paris (France) -- Fiction', 'Paris (France) -- History -- June Days, 1848 -- Fiction', 'Unrequited love -- Fiction', 'Married women -- Fiction'}",
PG27549,The Seven Secrets,"Le Queux, William",1864.0,1927.0,['en'],25,"{'Detective and mystery stories', 'Fiction'}",
PG27550,The Mother,"Duncan, Norman",1871.0,1916.0,['en'],10,{'Mothers and sons -- Fiction'},
PG27554,The Twelfth Hour,"Leverson, Ada",1862.0,1933.0,['en'],11,"{'London (England) -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",
PG27561,"The Boy Chums in the Forest; Or, Hunting for Plume Birds in the Florida Everglades","Ely, Wilmer M. (Wilmer Mateo)",,,['en'],7,{'Fowling -- Florida -- Everglades -- Juvenile fiction'},
PG27575,"Madame Bovary: A Tale of Provincial Life, Vol. 1 (of 2)","Flaubert, Gustave",1821.0,1880.0,['en'],28,"{'France -- Fiction', 'Adultery -- Fiction', 'Middle class -- Fiction', 'Suicide victims -- Fiction', ""Physicians' spouses -- Fiction"", 'Domestic fiction', 'Married women -- Fiction'}",
PG27584,"Baseball Joe in the Big League; or, A Young Pitcher's Hardest Struggles","Chadwick, Lester",1873.0,1962.0,['en'],18,"{'Rescues -- Juvenile fiction', 'Young men -- Conduct of life -- Juvenile fiction', 'Kidnapping -- Juvenile fiction', 'St. Louis Cardinals (Baseball team) -- Juvenile fiction', 'Baseball stories', 'Conduct of life -- Juvenile fiction', 'Success -- Juvenile fiction', 'Baseball players -- Juvenile fiction', 'Diligence -- Juvenile fiction'}",
PG27587,A Victor of Salamis,"Davis, William Stearns",1877.0,1930.0,['en'],36,"{'Leonidas, King of Sparta, -480 B.C. -- Fiction', 'Themistocles, approximately 524 B.C.-approximately 459 B.C. -- Fiction', 'Salamis, Battle of, Greece, 480 B.C. -- Fiction', 'Greece -- History -- Fiction', 'Xerxes I, King of Persia, 519 B.C.-465 B.C. or 464 B.C. -- Fiction'}",
PG27588,The Jupiter Weapon,"Fontenay, Charles L.",1917.0,2007.0,['en'],17,"{'Short stories', 'Science fiction'}",
PG27591,The Birthright,"Hocking, Joseph",1860.0,1937.0,['en'],11,{'Inheritance and succession -- Fiction'},
PG27594,An Eagle Flight: A Filipino Novel Adapted from Noli Me Tangere,"Rizal, José",1861.0,1896.0,['en'],107,"{'Historical fiction', 'Philippines -- History -- 1812-1898 -- Fiction'}",
PG27595,Eight Keys to Eden,"Clifton, Mark",1906.0,1963.0,['en'],31,"{'Life on other planets -- Fiction', 'Science fiction'}",
PG2759,The Man in the Iron Mask,"Dumas, Alexandre",1802.0,1870.0,['en'],680,"{'Man in the Iron Mask -- Fiction', 'Swordsmen -- Fiction', 'Romances', 'Historical fiction', 'France -- History -- Louis XIV, 1643-1715 -- Fiction', 'Adventure and adventurers -- Fiction'}",
PG27601,Hawtrey's Deputy,"Bindloss, Harold",1866.0,1945.0,['en'],18,{'Prairie Provinces -- Fiction'},
PG27607,Rosin the Beau,"Richards, Laura Elizabeth Howe",1850.0,1943.0,['en'],13,"{'Children -- Conduct of life -- Juvenile fiction', 'Maine -- Juvenile fiction'}",
PG27609,The Undersea Tube,"Hansen, L. Taylor (Lucile Taylor)",1897.0,1976.0,['en'],38,"{'Short stories', 'Science fiction'}",
PG27613,Reels and Spindles: A Story of Mill Life,"Raymond, Evelyn",1843.0,1910.0,['en'],14,"{'Girls -- Conduct of life -- Fiction', 'Mills and mill-work -- Fiction'}",
PG27618,The End of a Coil,"Warner, Susan",1819.0,1885.0,['en'],14,"{'Courtship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Education -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'}",
PG2761,"Benita, an African romance","Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],88,"{'Adventure and adventurers -- Fiction', 'Africa, East -- Fiction'}",
PG27629,"Captain Desmond, V.C.","Diver, Maud",1867.0,1945.0,['en'],21,"{'India -- History -- British occupation, 1765-1947 -- Fiction', 'British -- India -- Fiction'}",
PG2762,The Brethren,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],126,"{'Crusades -- Fiction', 'Arab countries -- Fiction', 'Great Britain -- History -- Medieval period, 1066-1485 -- Fiction'}",
PG27630,A Princess in Calico,"Black, Edith Ferguson",1857.0,1936.0,['en'],10,{'Christian life -- Juvenile fiction'},
PG27631,Dead World,"Douglas, Jack",,,['en'],13,"{'Short stories', 'Science fiction'}",
PG27633,To Mars via the Moon: An Astronomical Story,"Wicks, Mark",,,['en'],20,"{'Mars (Planet) -- Fiction', 'Science fiction'}",
PG2763,The World's Desire,"Lang, Andrew",1844.0,1912.0,['en'],55,"{'Fantasy fiction', 'Greece -- Fiction', 'Helen, of Troy, Queen of Sparta -- Fiction', 'Odysseus, King of Ithaca (Mythological character) -- Fiction', 'Adventure stories'}",
PG27643,Lucile Triumphant,"Duffield, Elizabeth M.",,,['en'],9,"{'Europe -- Fiction', 'Fathers and daughters -- Fiction', 'World War, 1914-1918 -- Fiction', 'Americans -- Europe -- Fiction', 'Teenage girls -- Fiction'}",
PG27645,The Beginning,"Hasse, Henry",1913.0,1977.0,['en'],21,"{'Short stories', 'Prehistoric peoples -- Fiction'}",
PG2764,The Mahatma and the Hare: A Dream Story,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],62,"{'Adventure stories', 'Fantasy fiction'}",
PG27661,Master of the Vineyard,"Reed, Myrtle",1874.0,1911.0,['en'],10,{'Man-woman relationships -- Fiction'},
PG27665,Junior Achievement,"Lee, William M.",,,['en'],19,"{'Short stories', 'Science fiction'}",
PG27666,"Seek and Find; or, The Adventures of a Smart Boy","Optic, Oliver",1822.0,1897.0,['en'],9,"{'Inheritance and succession -- Juvenile fiction', 'Children -- Conduct of life -- Fiction', 'Conduct of life -- Juvenile fiction'}",
PG2766,The Red Acorn,"McElroy, John",1846.0,1929.0,['en'],19,"{'United States -- History -- Civil War, 1861-1865 -- Fiction'}",
PG27674,The Boy Volunteers with the Submarine Fleet,"Ward, Kenneth",,,['en'],27,"{'Submarines (Ships) -- Juvenile fiction', 'World War, 1914-1918 -- Naval operations -- Juvenile fiction', 'War stories'}",
PG27678,Nine Little Goslings,"Coolidge, Susan",1835.0,1905.0,['en'],19,"{'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction'}",
PG27679,"Uncle Sam's Boys as Sergeants; or, Handling Their First Real Commands","Hancock, H. Irving (Harrie Irving)",1868.0,1922.0,['en'],17,{'United States. Army -- Juvenile fiction'},
PG27680,"Uncle Sam's Boys in the Ranks; or, Two Recruits in the United States Army","Hancock, H. Irving (Harrie Irving)",1868.0,1922.0,['en'],34,{'United States. Army -- Juvenile fiction'},
PG27681,The Last of the Mohicans: A Narrative of 1757,"Cooper, James Fenimore",1789.0,1851.0,['en'],167,"{'Mohegan Indians -- Fiction', 'Bumppo, Natty (Fictitious character) -- Fiction', 'United States -- History -- French and Indian War, 1754-1763 -- Fiction', 'Frontier and pioneer life -- Fiction', 'Historical fiction', 'Adventure stories', 'War stories'}",
PG27682,The Panchronicon,"MacKaye, Harold Steele",1866.0,1928.0,['en'],55,"{'Time travel -- Fiction', 'Science fiction'}",
PG27684,Anthony Lyveden,"Yates, Dornford",1885.0,1960.0,['en'],15,"{'World War, 1914-1918 -- Veterans -- Fiction'}",
PG27690,Nobody's Girl: (En Famille),"Malot, Hector",1830.0,1907.0,['en'],155,"{'France -- History -- 19th century -- Fiction', 'Grandfathers -- Fiction', 'Adventure and adventurers -- Fiction', 'Orphans -- Fiction'}",
PG27696,A Fine Fix,"Noll, Ray C.",,,['en'],93,"{'Short stories', 'Science fiction'}",
PG2769,Cleopatra,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],112,"{'Egypt -- History -- 332-30 B.C. -- Fiction', 'Cleopatra, Queen of Egypt, -30 B.C. -- Fiction'}",
PG27702,Mr. Stubbs's Brother: A Sequel to 'Toby Tyler',"Otis, James",1848.0,1912.0,['en'],12,{'Circus -- Juvenile fiction'},
PG27709,Five O'Clock Tea: Farce,"Howells, William Dean",1837.0,1920.0,['en'],11,{'Fiction'},
PG2770,Five Little Peppers and How They Grew,"Sidney, Margaret",1844.0,1924.0,['en'],300,"{'Five Little Peppers (Fictitious characters) -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Birthdays -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Poor -- Juvenile fiction', 'Mothers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Fatherless families -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Families -- Juvenile fiction'}",
PG27711,Germinie Lacerteux,"Goncourt, Jules de",1830.0,1870.0,['en'],44,"{'Working class women -- France -- Fiction', 'Women -- France -- History -- 19th century -- Fiction'}",
PG27712,Sir Harry Hotspur of Humblethwaite,"Trollope, Anthony",1815.0,1882.0,['en'],21,"{'Cumberland (England) -- Fiction', 'Inheritance and succession -- Fiction', 'Fathers and daughters -- Fiction', 'Domestic fiction'}",
PG27718,Parables from Flowers,"Dyer, Gertrude P.",,,['en'],35,"{'Christian fiction', 'Parables'}",
PG2771,The Island Pharisees,"Galsworthy, John",1867.0,1933.0,['en'],53,"{'London (England) -- Fiction', 'Upper class -- England -- Fiction', 'England -- Social life and customs -- Fiction'}",
PG27724,"The Romance of a Mummy and Egypt: The Works of Theophile Gautier, Volume 5","Gautier, Théophile",1811.0,1872.0,['en'],69,"{'Egypt -- Antiquities -- Fiction', 'Egypt -- Description and travel'}",
PG2772,The Country House,"Galsworthy, John",1867.0,1933.0,['en'],52,"{'Upper class families -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",
PG27730,The Doomsman,"Sutphen, Van Tassel",1861.0,1945.0,['en'],39,{'Science fiction'},
PG27732,"City Crimes; Or, Life in New York and Boston","Thompson, George",1823.0,,['en'],44,"{'Boston (Mass.) -- Fiction', 'New York (N.Y.) -- Fiction', 'Crime -- Fiction'}",
PG27737,Le Petit Chose (Histoire d'un Enfant),"Daudet, Alphonse",1840.0,1897.0,['en'],34,"{'Bildungsromans', 'French language -- Readers', 'Autobiographical fiction', 'French fiction -- 19th century'}",
PG2773,Fraternity,"Galsworthy, John",1867.0,1933.0,['en'],36,"{'Upper class families -- England -- Fiction', 'London (England) -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",
PG27741,Colonel Carter's Christmas and The Romance of an Old-Fashioned Gentleman,"Smith, Francis Hopkinson",1838.0,1915.0,['en'],11,"{'Christmas stories', 'Virginia -- Fiction'}",
PG27744,Remarks on Clarissa (1749),"Fielding, Sarah",1710.0,1768.0,['en'],17,"{'Epistolary fiction, English -- History and criticism', 'Rape victims in literature', 'Richardson, Samuel, 1689-1761. Clarissa'}",
PG2774,The Patrician,"Galsworthy, John",1867.0,1933.0,['en'],19,"{'Aristocracy (Social class) -- Fiction', 'Upper class -- England -- Fiction'}",
PG27751,The Hilltop Boys: A Story of School Life,"Burleigh, Cyril",,,['en'],7,"{'Schools -- Juvenile fiction', 'Military education -- Juvenile fiction'}",
PG27754,The Flower Basket: A Fairy Tale,Unknown,,,['en'],9,"{'Brothers and sisters -- Juvenile fiction', 'Fairy tales'}",
PG27756,Revenge,"Porges, Arthur",1915.0,2006.0,['en'],10,"{'Short stories', 'Science fiction'}",
PG2775,The Good Soldier,"Ford, Ford Madox",1873.0,1939.0,['en'],683,"{'Married people -- Fiction', 'Friendship -- Fiction', 'Adultery -- Fiction', 'Hessen (Hesse, Germany : Province) -- Fiction', 'Middle class -- Fiction', 'Bad Nauheim (Germany) -- Fiction', 'British -- Germany -- Fiction', 'Domestic fiction'}",
PG2776,The Four Million,"Henry, O.",1862.0,1910.0,['en'],809,"{'Short stories, American', 'New York (N.Y.) -- Social life and customs -- Fiction'}",
PG27779,Solomon Crow's Christmas Pockets and Other Tales,"Stuart, Ruth McEnery",1856.0,1917.0,['en'],26,"{'New Orleans (La.) -- Fiction', 'Christmas stories', 'Louisiana -- Social life and customs -- Fiction'}",
PG2777,Cabbages and Kings,"Henry, O.",1862.0,1910.0,['en'],380,"{'Short stories', 'New York (N.Y.) -- Social life and customs -- Fiction'}",
PG27780,Treasure Island,"Stevenson, Robert Louis",1850.0,1894.0,['en'],274,"{'Treasure troves -- Fiction', 'Sea stories', 'Pirates -- Fiction', 'Treasure Island (Imaginary place) -- Fiction'}",
PG27784,Tales of the Malayan Coast: From Penang to the Philippines,"Wildman, Rounsevelle",1864.0,1901.0,['en'],47,"{'Malaya -- Fiction', 'Philippines -- Fiction'}",
PG27786,The Rough Road,"Locke, William John",1863.0,1930.0,['en'],10,"{'World War, 1914-1918 -- Fiction'}",
PG27789,A Royal Prisoner,"Souvestre, Pierre",1874.0,1914.0,['en'],24,"{'Fantômas (Fictitious character) -- Fiction', 'Detective and mystery stories'}",
PG2778,Jewel: A Chapter in Her Life,"Burnham, Clara Louise",1854.0,1927.0,['en'],22,"{'Christian Science -- Fiction', 'Christian fiction'}",
PG27794,Fantômas,"Souvestre, Pierre",1874.0,1914.0,['en'],85,"{'Fantômas (Fictitious character) -- Fiction', 'Detective and mystery stories'}",
PG27797,Vital Ingredient,"Vance, Gerald",,,['en'],9,"{'Short stories', 'Science fiction'}",
PG27798,The Silver Lining: A Guernsey Story,"Roussel, John",,,['en'],14,"{'Guernsey (Channel Islands) -- Fiction', 'Conduct of life -- Fiction'}",
PG27804,The Boarding School: Familiar conversations between a governess and her pupils.: Written for the amusement and instruction of young ladies.,Unknown,,,['en'],3,"{'Children -- Conduct of life -- Juvenile fiction', 'Boarding schools -- Juvenile fiction'}",
PG27805,The Wind in the Willows,"Grahame, Kenneth",1859.0,1932.0,['en'],1390,"{'Friendship -- Fiction', 'River life -- Fiction', 'Animals -- Fiction', 'Country life -- Fiction', 'Fantasy fiction', 'Pastoral fiction', 'England -- Fiction', 'Humorous stories'}",
PG27811,Macaria,"Evans, Augusta J. (Augusta Jane)",1835.0,1909.0,['en'],13,"{'United States -- History -- Civil War, 1861-1865 -- Women -- Fiction', 'Love stories', 'Women and war -- Fiction', 'Confederate States of America -- History -- Fiction', 'War stories'}",
PG27813,Merry-Garden and Other Stories,"Quiller-Couch, Arthur",1863.0,1944.0,['en'],11,"{'France -- Fiction', 'Short stories', 'Cornwall (England : County) -- Fiction'}",
PG2781,Just So Stories,"Kipling, Rudyard",1865.0,1936.0,['en'],2967,"{""Children's stories, English"", 'Animals -- Fiction', 'Short stories'}",
PG27824,Juggernaut,"Campbell, Alice",1887.0,1976.0,['en'],12,"{'Detective and mystery stories', 'American fiction -- 20th century'}",
PG27838,A Bachelor's Dream,Duchess,,1897.0,['en'],4,{'Fiction'},
PG27839,Only an Irish Girl,Duchess,,1897.0,['en'],8,{'Girls -- Ireland -- Fiction'},
PG2783,The Trampling of the Lilies,"Sabatini, Rafael",1875.0,1950.0,['en'],46,"{'France -- History -- Revolution, 1789-1799 -- Fiction'}",
PG27850,The Young Alaskans in the Rockies,"Hough, Emerson",1857.0,1923.0,['en'],5,{'Canadian Rockies (B.C. and Alta.) -- Juvenile fiction'},
PG27856,Bandit Love,"Savage, Juanita",,,['en'],15,{'Romance fiction'},
PG27857,The Dominant Dollar,"Lillibridge, Will",1878.0,1909.0,['en'],17,{'Fiction'},
PG2785,The Elusive Pimpernel,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],103,"{'France -- History -- Revolution, 1789-1799 -- Fiction', 'Nobility -- Great Britain -- Fiction', 'Historical fiction', 'Adventure stories', 'Blakeney, Percy, Sir (Fictitious character) -- Fiction'}",
PG27860,The Message,"Dawson, A. J. (Alec John)",1872.0,1952.0,['en'],14,"{'England -- Fiction', 'Imaginary wars and battles -- Fiction'}",
PG2786,Jack and Jill,"Alcott, Louisa May",1832.0,1888.0,['en'],272,"{""Children's accidents -- Juvenile fiction"", 'Friendship -- Juvenile fiction', 'Family life -- Juvenile fiction', 'Winter -- Juvenile fiction', 'New England -- Social life and customs -- Juvenile fiction'}",
PG27872,"A History of the French Novel, Vol. 2: To the Close of the 19th Century","Saintsbury, George",1845.0,1933.0,['en'],40,{'French fiction -- History and criticism'},
PG2787,An Old-Fashioned Girl,"Alcott, Louisa May",1832.0,1888.0,['en'],395,"{'Friendship -- Juvenile fiction', 'City and town life -- Fiction', 'Boston (Mass.) -- History -- 19th century -- Fiction', 'New England -- Fiction'}",
PG27887,Wild Animals at Home,"Seton, Ernest Thompson",1860.0,1946.0,['en'],106,"{'Animals -- Fiction', 'Animal behavior', 'Animals -- Anecdotes'}",
PG27888,Making People Happy,"Buchanan, Thompson",1877.0,1937.0,['en'],9,"{'New York (N.Y.) -- Fiction', 'Women -- Societies and clubs -- Fiction', 'Rich people -- Fiction', 'Married women -- Fiction'}",
PG2788,Little Men: Life at Plumfield With Jo's Boys,"Alcott, Louisa May",1832.0,1888.0,['en'],565,"{'Family life -- New England -- Fiction', 'Boarding schools -- Fiction', 'Schools -- Fiction', 'New England -- History -- 19th century -- Fiction'}",
PG27890,The Merriweather Girls in Quest of Treasure,"Edholm, Lizette M.",,,['en'],6,"{'Friendship -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Detective and mystery stories', 'Arizona -- Juvenile fiction', 'Treasure troves -- Juvenile fiction'}",
PG27894,The Pearl of Lima: A Story of True Love,"Verne, Jules",1828.0,1905.0,['en'],19,"{'Dowry -- Fiction', 'Jews -- Fiction', 'Man-woman relationships -- Fiction', 'Lima (Peru) -- Fiction'}",
PG27897,The Kopje Garrison: A Story of the Boer War,"Fenn, George Manville",1831.0,1909.0,['en'],14,"{'South African War, 1899-1902 -- Fiction'}",
PG2789,The Motor Girls on a Tour,"Penrose, Margaret",,,['en'],6,"{'Automobiles -- Juvenile fiction', 'Detective and mystery stories', 'Girls -- Societies and clubs -- Juvenile fiction'}",
PG27903,The Magic World,"Nesbit, E. (Edith)",1858.0,1924.0,['en'],119,"{""Children's stories, English"", 'Short stories', 'Magic -- Juvenile fiction'}",
PG27906,The Voyage of the Aurora,"Collingwood, Harry",1851.0,1922.0,['en'],22,"{'Mutiny -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Sailors -- Juvenile fiction'}",
PG27907,"Hunting the Skipper: The Cruise of the ""Seafowl"" Sloop","Fenn, George Manville",1831.0,1909.0,['en'],19,"{'Seafaring life -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Great Britain. Royal Navy -- Juvenile fiction'}",
PG27908,Fix Bay'nets: The Regiment in the Hills,"Fenn, George Manville",1831.0,1909.0,['en'],12,"{'Soldiers -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Great Britain. Army -- Colonial forces -- India -- Juvenile fiction', 'Historical fiction', 'India -- History -- British occupation, 1765-1947 -- Juvenile fiction'}",
PG27909,Dick Leslie's Luck: A Story of Shipwreck and Adventure,"Collingwood, Harry",1851.0,1922.0,['en'],71,"{'Adventure stories', 'Fiction'}",
PG27910,Under the Ensign of the Rising Sun: A Story of the Russo-Japanese War,"Collingwood, Harry",1851.0,1922.0,['en'],22,"{'Russo-Japanese War, 1904-1905 -- Juvenile fiction'}",
PG27911,The Giraffe Hunters,"Reid, Mayne",1818.0,1883.0,['en'],26,"{'Hunting stories', 'South Africa -- Fiction'}",
PG27913,The Quadroon: Adventures in the Far West,"Reid, Mayne",1818.0,1883.0,['en'],32,"{'Western stories', 'Louisiana -- Fiction', 'Mississippi River -- Fiction'}",
PG27916,Gabriel and the Hour Book,"Stein, Evaleen",1863.0,1923.0,['en'],30,"{'France -- History -- 15th century -- Juvenile fiction', 'Illumination of books and manuscripts -- Juvenile fiction'}",
PG27918,The Mines and its Wonders,"Kingston, William Henry Giles",1814.0,1880.0,['en'],22,"{'Mines and mineral resources -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Miners -- Juvenile fiction'}",
PG2791,Essays and Tales,"Addison, Joseph",1672.0,1719.0,['en'],80,"{'Short stories', 'Fiction', 'English essays -- 18th century'}",
PG27920,"Ben Comee: A Tale of Rogers's Rangers, 1758-59","Canavan, M. J. (Michael Joseph)",,,['en'],39,"{'United States -- History -- French and Indian War, 1754-1763 -- Fiction'}",
PG27921,The Love of Frank Nineteen,"Knight, David C.",1925.0,1984.0,['en'],8,"{'Short stories', 'Robots -- Fiction', 'Love stories', 'Science fiction'}",
PG27922,David and the Phoenix,"Ormondroyd, Edward",1925.0,,['en'],41,"{'Humorous stories', 'Fantasy literature', 'Adventure and adventurers -- Fiction', 'Phoenix (Mythical bird) -- Fiction'}",
PG27923,Betty Leicester: A Story For Girls,"Jewett, Sarah Orne",1849.0,1909.0,['en'],19,{'Girls -- Juvenile fiction'},
PG27924,Mugby Junction,"Dickens, Charles",1812.0,1870.0,['en'],175,"{'Railroad stations -- England -- London -- Fiction', 'Psychological fiction'}",
PG27925,The Art of Disappearing,"Smith, John Talbot",1855.0,1923.0,['en'],25,"{'Catholics -- United States -- Fiction', 'Runaway husbands -- Fiction', 'Disguise -- Fiction', 'New York (N.Y.) -- Fiction', 'Irish Americans -- Fiction'}",
PG27929,The Lady of Loyalty House: A Novel,"McCarthy, Justin H. (Justin Huntly)",1860.0,1936.0,['en'],29,"{'Love stories', 'Adventure stories', 'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'}",
PG27930,David Fleming's Forgiveness,"Robertson, Margaret M. (Margaret Murray)",1821.0,1897.0,['en'],24,{'Canada -- Fiction'},
PG27934,"It, and Other Stories","Morris, Gouverneur",1876.0,1953.0,['en'],23,"{'Short stories', 'Fiction'}",
PG27935,Under Fire: A Tale of New England Village Life,"Munsey, Frank Andrew",1854.0,1925.0,['en'],5,"{'New England -- Fiction', 'Villages -- Fiction'}",
PG2793,Flip: A California Romance,"Harte, Bret",1836.0,1902.0,['en'],27,"{'Western stories', 'American fiction -- 19th century', 'California -- Social life and customs -- Fiction'}",
PG27949,Daisy,"Warner, Susan",1819.0,1885.0,['en'],11,"{'Cousins -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Governesses -- Juvenile fiction', 'Bildungsromans', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",
PG2794,Found at Blazing Star,"Harte, Bret",1836.0,1902.0,['en'],19,"{'Western stories', 'California -- Social life and customs -- Fiction', 'American fiction -- 19th century'}",
PG27950,The Rhodesian,"Page, Gertrude",1872.0,1922.0,['en'],7,{'Zimbabwe -- Fiction'},
PG27951,Policeman Bluejay,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,['en'],24,"{'Birds -- Juvenile fiction', 'Nature -- Juvenile fiction', 'Fantasy literature'}",
PG27958,In Convent Walls: The Story of the Despensers,"Holt, Emily Sarah",1836.0,1893.0,['en'],36,"{'Historical fiction', 'Great Britain -- History -- Edward II, 1307-1327 -- Fiction'}",
PG2795,"Bob, Son of Battle","Ollivant, Alfred",1874.0,1927.0,['en'],37,"{'Dogs -- Fiction', 'Dogs -- Juvenile fiction'}",
PG27962,One Snowy Night: Long ago at Oxford,"Holt, Emily Sarah",1836.0,1893.0,['en'],33,"{'Historical fiction, English'}",
PG27966,The Dop Doctor,"Dehan, Richard",1863.0,1932.0,['en'],50,"{'South African War, 1899-1902 -- Fiction', 'Physicians -- Fiction'}",
PG27968,Tulan,"MacApp, C. C.",1917.0,1971.0,['en'],12,"{'Short stories', 'Science fiction'}",
PG2796,The Memoirs of Mr. Charles J. Yellowplush,"Thackeray, William Makepeace",1811.0,1863.0,['en'],42,"{'Didactic fiction', 'England -- Fiction', 'Humorous stories', 'Household employees -- Fiction', 'Master and servant -- Fiction'}",
PG27980,Wood Rangers: The Trappers of Sonora,"Reid, Mayne",1818.0,1883.0,['en'],7,"{'Gold mines and mining -- Fiction', 'Trappers -- Fiction', 'Sonora (Mexico : State) -- Fiction', 'Adventure and adventurers -- Fiction', 'Inheritance and succession -- Fiction'}",
PG27981,The Plant Hunters: Adventures Among the Himalaya Mountains,"Reid, Mayne",1818.0,1883.0,['en'],22,"{'Plant collectors -- Fiction', 'Himalaya Mountains -- Fiction', 'Brothers -- Fiction', 'Adventure and adventurers -- Fiction'}",
PG27982,The Ocean Waifs: A Story of Adventure on Land and Sea,"Reid, Mayne",1818.0,1883.0,['en'],38,"{'Sailors -- Fiction', 'Sea stories', 'Shipwreck survival -- Fiction', 'Shipwrecks -- Fiction'}",
PG27983,The Orphans of Glen Elder,"Robertson, Margaret M. (Margaret Murray)",1821.0,1897.0,['en'],31,"{'Scotland -- Juvenile fiction', 'Poverty -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'}",
PG27984,Ralph Gurney's Oil Speculation,"Otis, James",1848.0,1912.0,['en'],15,"{'Oil fields -- Juvenile fiction', 'Prospecting -- Juvenile fiction'}",
