id,title,author,downloads,subjects,birth,death,pyearp
PG40034,The Princess Dehra,"Scott, John Reed",26,"{'Imaginary places -- Fiction', 'Americans -- Foreign countries -- Fiction', 'Kings and rulers -- Fiction', 'Princesses -- Fiction', 'Adventure stories', 'Inheritance and succession -- Fiction'}",1869.0,1942.0,1906.0
PG40038,The Lone Ranger Rides,"Striker, Fran",87,"{'Tonto (Fictitious character) -- Juvenile fiction', 'Western stories', 'Lone Ranger (Fictitious character) -- Juvenile fiction'}",1903.0,1962.0,1932.0
PG40045,Voices in the Night,"Steel, Flora Annie Webster",17,"{'India -- Fiction', 'British -- India -- Fiction'}",1847.0,1929.0,1888.0
PG40059,Wanderfoot (The Dream Ship),"Stockley, Cynthia",23,{'Man-woman relationships -- Fiction'},1883.0,1936.0,1910.0
PG4005,Herb of Grace,"Carey, Rosa Nouchette",42,{'England -- Fiction'},1840.0,1909.0,1874.0
PG40064,Mal Moulée: A Novel,"Wilcox, Ella Wheeler",19,"{'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction'}",1850.0,1919.0,1884.0
PG40073,A Lively Bit of the Front: A Tale of the New Zealand Rifles on the Western Front,"Westerman, Percy F. (Percy Francis)",20,"{'World War, 1914-1918 -- New Zealand -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction'}",1876.0,1959.0,1918.0
PG40075,The Knight of Malta,"Sue, Eugène",23,{'French fiction -- 19th century'},1804.0,1857.0,1830.0
PG40083,Mollie's Prince: A Novel,"Carey, Rosa Nouchette",31,"{'Young women -- Fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Twins -- Fiction'}",1840.0,1909.0,1874.0
PG40102,The Passion for Life,"Hocking, Joseph",9,"{'World War, 1914-1918 -- Naval operations -- Submarine -- Fiction', 'Cornwall (England : County) -- Fiction', 'Spy stories', 'Love stories', 'World War, 1914-1918 -- England -- Fiction', 'Sick -- Fiction'}",1860.0,1937.0,1898.0
PG40103,Denry the Audacious,"Bennett, Arnold",29,"{'City and town life -- Fiction', 'Adventure stories', 'Staffordshire (England) -- Fiction'}",1867.0,1931.0,1899.0
PG40104,Tobias o' the Light: A Story of Cape Cod,"Cooper, James A.",19,{'Cape Cod (Mass.) -- Fiction'},1862.0,1930.0,1896.0
PG40105,"Baseball Joe at Yale; or, Pitching for the College Championship","Chadwick, Lester",45,"{'Yale University -- Juvenile fiction', 'Universities and colleges -- United States -- Juvenile fiction', 'Young men -- Conduct of life -- Juvenile fiction', 'Diligence -- Juvenile fiction', 'Baseball stories', 'Conduct of life -- Juvenile fiction', 'Success -- Juvenile fiction', 'Baseball players -- Juvenile fiction', 'College students -- Juvenile fiction'}",1873.0,1962.0,1918.0
PG40108,Tales of Secret Egypt,"Rohmer, Sax",118,"{'Mystery and detective stories', 'Egypt -- Fiction', 'Short stories'}",1883.0,1959.0,1921.0
PG40111,In Silk Attire: A Novel,"Black, William",13,{'Fiction'},1841.0,1898.0,1870.0
PG40114,Fashion and Famine,"Stephens, Ann S. (Ann Sophia)",25,{'Fiction'},1810.0,1886.0,1848.0
PG40126,The Cock and Anchor,"Le Fanu, Joseph Sheridan",52,"{'City and town life -- Fiction', 'Dublin (Ireland) -- Fiction'}",1814.0,1873.0,1844.0
PG40129,Missy: A Novel,"Harris, Miriam Coles",14,{'Fiction'},1834.0,1925.0,1880.0
PG4012,The Dutch Twins,"Perkins, Lucy Fitch",18,"{'Twins -- Juvenile fiction', 'Netherlands -- Fiction'}",1865.0,1937.0,1901.0
PG40133,"Sister Anne (Novels of Paul de Kock, Volume X)","Kock, Paul de",13,{'French fiction -- Translations into English'},1793.0,1871.0,1832.0
PG40136,The Mercy of the Lord,"Steel, Flora Annie Webster",19,"{'India -- Fiction', 'Short stories, English', 'British -- India -- Fiction'}",1847.0,1929.0,1888.0
PG40137,"The Red, White, and Green","Hayens, Herbert",26,"{'Hungary -- History -- 19th century -- Juvenile fiction', 'Europe -- History -- 1789-1900 -- Juvenile fiction', 'Austria -- History -- 1789-1900 -- Juvenile fiction'}",1861.0,1944.0,1902.0
PG40140,On the Face of the Waters: A Tale of the Mutiny,"Steel, Flora Annie Webster",58,"{'Historical fiction', 'Delhi (India) -- History -- Siege, 1857 -- Fiction', 'India -- History -- Sepoy Rebellion, 1857-1858 -- Fiction'}",1847.0,1929.0,1888.0
PG40141,Red Rowans,"Steel, Flora Annie Webster",11,{'Scotland -- Fiction'},1847.0,1929.0,1888.0
PG40142,Miss Stuart's Legacy,"Steel, Flora Annie Webster",14,"{'British -- India -- Fiction', 'India -- Fiction', 'Inheritance and succession -- Fiction'}",1847.0,1929.0,1888.0
PG40146,The City of Masks,"McCutcheon, George Barr",15,"{'Aristocracy (Social class) -- Fiction', 'New York (N.Y.) -- Fiction', 'Europeans -- United States -- Fiction'}",1866.0,1928.0,1897.0
PG4014,Arsène Lupin,"Leblanc, Maurice",1472,"{'Lupin, Arsène (Fictitious character) -- Fiction', 'Burglars -- Fiction'}",1864.0,1941.0,1902.0
PG40151,Constance Sherwood: An Autobiography of the Sixteenth Century,"Fullerton, Georgiana",18,"{'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction'}",1812.0,1885.0,1848.0
PG40155,Akbar: An Eastern Romance,"Limburg Brouwer, P. A. S. van (Petrus Abraham Samuel)",14,"{'Akbar, Emperor of Hindustan, 1542-1605 -- Fiction', 'Dutch fiction -- Translations into English', 'Akbar, Emperor of Hindustan, 1542-1605'}",1829.0,1873.0,1851.0
PG40158,"Manners: A Novel, Vol 1","Panache, Madame",42,{'England -- Social life and customs -- Fiction'},1789.0,1881.0,1835.0
PG40159,"Manners: A Novel, Vol 2","Panache, Madame",19,{'England -- Social life and customs -- Fiction'},1789.0,1881.0,1835.0
PG40160,"Manners: A Novel, Vol 3","Panache, Madame",17,{'England -- Social life and customs -- Fiction'},1789.0,1881.0,1835.0
PG40168,The Old Adam: A Story of Adventure,"Bennett, Arnold",23,"{'Theater -- Fiction', 'England -- Fiction', 'Adventure stories', 'Man-woman relationships -- Fiction'}",1867.0,1931.0,1899.0
PG4016,Prince Eugene and His Times,"Mühlbach, L. (Luise)",19,"{'Eugene, of Savoy, Prince of Savoy, 1663-1736 -- Fiction'}",1814.0,1873.0,1844.0
PG40176,Pippin; A Wandering Flame,"Richards, Laura Elizabeth Howe",14,"{'Ex-convicts -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'Orphans -- Fiction', 'Love stories'}",1850.0,1943.0,1896.0
PG40177,The Carter Girls,"Speed, Nell",17,"{'Sisters -- Juvenile fiction', 'Snakebites -- Juvenile fiction', 'Family -- Juvenile fiction', 'Camping -- Juvenile fiction', 'Mountains -- Juvenile fiction'}",1878.0,1913.0,1896.0
PG40178,The Carter Girls' Mysterious Neighbors,"Speed, Nell",14,"{'Sisters -- Juvenile fiction', 'Family -- Juvenile fiction', 'Racism -- Juvenile fiction', 'Virginia -- Description and travel -- Juvenile fiction', 'African Americans -- Social conditions -- Juvenile fiction', 'First loves -- Juvenile fiction'}",1878.0,1913.0,1896.0
PG40179,The Carter Girls' Week-End Camp,"Speed, Nell",10,"{'Mountains -- Juvenile fiction', 'Businesswomen -- Juvenile fiction', 'Family -- Juvenile fiction', 'Sisters -- Juvenile fiction'}",1878.0,1913.0,1896.0
PG4017,The Hollow Needle; Further adventures of Arsène Lupin,"Leblanc, Maurice",317,"{'Lupin, Arsène (Fictitious character) -- Fiction', 'Burglars -- Fiction'}",1864.0,1941.0,1902.0
PG40180,A Woman's Love,"Opie, Amelia",2,{'Fiction'},1769.0,1853.0,1811.0
PG40181,To Leeward,"Crawford, F. Marion (Francis Marion)",15,{'Rome (Italy) -- Social life and customs -- 19th century -- Fiction'},1854.0,1909.0,1882.0
PG401,Blix,"Norris, Frank",22,"{'Man-woman relationships -- Fiction', 'Rich people -- Fiction', 'Courtship -- Fiction', 'Journalists -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Manners and customs -- Fiction', 'California -- Fiction'}",1870.0,1902.0,1886.0
PG40203,Arsène Lupin versus Herlock Sholmes,"Leblanc, Maurice",435,"{'Lupin, Arsène (Fictitious character) -- Fiction', 'Burglars -- Fiction', 'Adventure stories, French -- Translations into English', 'Doyle, Arthur Conan, 1859-1930 -- Parodies, imitations, etc.'}",1864.0,1941.0,1902.0
PG4020,Arcadian Adventures with the Idle Rich,"Leacock, Stephen",60,"{'Capitalists and financiers -- Fiction', 'Humorous stories', 'Rich people -- Fiction', 'Satire'}",1869.0,1944.0,1906.0
PG40214,The Swan and Her Crew: or The Adventures of Three Young Naturalists and Sportsmen on the Broads and Rivers of Norfolk,"Davies, G. Christopher (George Christopher)",19,"{'Fishing -- Juvenile fiction', 'Butterflies -- Juvenile fiction', 'Birds -- Juvenile fiction', 'Flowers -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Outdoor life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Yachts -- Juvenile fiction'}",1849.0,1922.0,1886.0
PG40219,The Border Rifles: A Tale of the Texan War,"Aimard, Gustave",63,"{'Western stories', 'Texas -- History -- To 1846 -- Fiction'}",1818.0,1883.0,1850.0
PG40226,The Fall of Prince Florestan of Monaco,"Dilke, Charles Wentworth, Sir",14,"{'Monaco -- Politics and government -- Fiction', 'Satire, English', 'Kings and rulers -- Fiction'}",1843.0,1911.0,1877.0
PG40259,"Charles Auchester, Volume 2 (of 2)","Sheppard, Elizabeth Sara",12,{'Musical fiction'},1830.0,1862.0,1846.0
PG40262,"Frank Merriwell's Triumph; Or, The Disappearance of Felicia","Standish, Burt L.",12,"{'Adventure stories', 'Mines and mineral resources -- Juvenile fiction', 'Western stories', 'Arizona -- Juvenile fiction', 'Merriwell, Frank (Fictitious character) -- Juvenile fiction'}",1866.0,1945.0,1906.0
PG40264,Regiment of Women,"Dane, Clemence",104,"{'Lesbians -- Fiction', 'Women teachers -- Fiction', 'Psychological fiction'}",1888.0,1965.0,1926.0
PG40265,"The Great Quest: A romance of 1826, wherein are recorded the experiences of Josiah Woods of Topham, and of those others with whom he sailed for Cuba and the Gulf of Guinea","Hawes, Charles Boardman",11,"{'Sea stories', 'Guinea, Gulf of -- Fiction', 'Cuba -- Fiction'}",1889.0,1923.0,1906.0
PG40269,At the Black Rocks,"Rand, Edward A. (Edward Augustus)",6,"{'Friendship -- Juvenile fiction', 'Storms -- Juvenile fiction', 'Ship captains -- Juvenile fiction', 'Detective and mystery stories', 'Boys -- Conduct of life -- Juvenile fiction', 'Sailing -- Juvenile fiction', 'Intergenerational relations -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christmas -- Juvenile fiction'}",1837.0,1903.0,1870.0
PG40277,The Little Indian Weaver,"Brandeis, Madeline",16,"{'Arizona -- Juvenile fiction', 'Navajo Indians -- Juvenile fiction', 'Children -- Juvenile fiction'}",1897.0,1937.0,1917.0
PG40278,The Threatening Eye,"Knight, E. F. (Edward Frederick)",7,{'Fiction'},1852.0,1925.0,1888.0
PG402,Penrod,"Tarkington, Booth",119,"{'Bildungsromans', 'Humorous stories', 'Middle West -- Fiction', 'Boys -- Fiction'}",1869.0,1946.0,1908.0
PG40300,Dorothy,"Raymond, Evelyn",20,"{'Baltimore (Md.) -- Social life and customs -- Juvenile fiction', 'Chester, Dorothy (Fictitious character) -- Juvenile fiction', 'Bildungsromans', 'Kidnapping -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Children and adults -- Juvenile fiction'}",1843.0,1910.0,1876.0
PG40303,"The Rover Boys Down East; or, The Struggle for the Stanhope Fortune","Stratemeyer, Edward",29,"{'Brothers -- Juvenile fiction', 'Children of the rich -- Juvenile fiction', 'Enemies -- Juvenile fiction', 'Abduction -- Juvenile fiction', 'New England -- Juvenile fiction', 'Maine -- Juvenile fiction', 'Fortune -- Juvenile fiction'}",1862.0,1930.0,1896.0
PG4030,Travellers' Stories,"Follen, Eliza Lee Cabot",8,"{'Brothers -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Travel -- Juvenile fiction', 'Europe -- Description and travel -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40312,"The Intoxicated Ghost, and other stories","Bates, Arlo",26,"{'Short stories, American', 'United States -- Social life and customs -- Fiction'}",1850.0,1918.0,1884.0
PG40335,"The Bath Keepers; Or, Paris in Those Days, v.1: (Novels of Paul de Kock Volume VII)","Kock, Paul de",33,{'French fiction -- Translations into English'},1793.0,1871.0,1832.0
PG40337,Connie Morgan in Alaska,"Hendryx, James B. (James Beardsley)",22,"{'Alaska -- Gold discoveries -- Juvenile fiction', 'Dogsledding -- Juvenile fiction'}",1880.0,1963.0,1922.0
PG40338,"The Further Adventures of Mr. Verdant Green, an Oxford Under-Graduate: Being a Continuation of ""The Adventures of Mr. Verdant Green, an Oxford Freshman""","Bede, Cuthbert",15,{'University of Oxford -- Fiction'},1827.0,1889.0,1858.0
PG4033,Who Spoke Next,"Follen, Eliza Lee Cabot",6,"{'Storytelling -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Gifts -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40343,Lilian,"Bennett, Arnold",33,"{'London (England) -- Fiction', 'Women -- Fiction', 'Man-woman relationships -- Fiction'}",1867.0,1931.0,1899.0
PG40346,The Spanish Brothers: A Tale of the Sixteenth Century,"Alcock, Deborah",15,"{'Historical fiction', 'Brothers -- Fiction', 'Reformation -- Spain -- Fiction'}",1835.0,1913.0,1874.0
PG40347,The Coward Behind the Curtain,"Marsh, Richard",13,{'Fiction'},1857.0,1915.0,1886.0
PG40348,The Crime and the Criminal,"Marsh, Richard",17,"{'Detective and mystery stories', 'Fiction'}",1857.0,1915.0,1886.0
PG40349,The Chase of the Ruby,"Marsh, Richard",18,"{'Cousins -- Fiction', 'Inheritance and succession -- Fiction', 'Adventure stories', 'Rubies -- Fiction'}",1857.0,1915.0,1886.0
PG4034,The Untilled Field,"Moore, George",45,"{'Ireland -- Emigration and Immigration -- Fiction', 'Ireland -- Social life and customs -- Fiction'}",1852.0,1933.0,1892.0
PG40353,The Datchet Diamonds,"Marsh, Richard",17,"{'Mistaken identity -- Fiction', 'Mystery fiction', 'Nobility -- Crimes against -- Fiction', 'Jewelry theft -- Fiction'}",1857.0,1915.0,1886.0
PG40354,Confessions of a Young Lady: Her Doings and Misdoings,"Marsh, Richard",196,"{'Women -- Fiction', 'Girls -- Fiction', 'England -- Social life and customs -- Fiction'}",1857.0,1915.0,1886.0
PG40361,The Air Pirate,"Thorne, Guy",8,"{'Aeronautics -- Fiction', 'England -- Fiction', 'Pirates -- Fiction', 'Science fiction'}",1875.0,1923.0,1899.0
PG40366,Mary Ware in Texas,"Johnston, Annie F. (Annie Fellows)",37,"{'Young women -- Juvenile fiction', 'Texas -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG40368,An Annapolis First Classman,"Beach, Edward L. (Edward Latimer)",53,{'United States Naval Academy -- Juvenile fiction'},1867.0,1943.0,1905.0
PG40375,The London Venture,"Arlen, Michael",26,"{'London (England) -- Fiction', 'Love stories'}",1895.0,1956.0,1926.0
PG40385,Rutledge,"Harris, Miriam Coles",22,"{'Gothic fiction', 'Man-woman relationships -- Fiction', 'Orphans -- Fiction', 'Guardian and ward -- Fiction', 'Young women -- Fiction'}",1834.0,1925.0,1880.0
PG40386,Wandering Ghosts,"Crawford, F. Marion (Francis Marion)",314,"{'Short stories', 'Fiction', 'Ghost stories'}",1854.0,1909.0,1882.0
PG4038,Imaginary Portraits,"Pater, Walter",39,"{'Courts and courtiers -- Fiction', 'Short stories, English', 'Europe -- History -- Fiction'}",1839.0,1894.0,1866.0
PG40396,"Jack Harvey's Adventures; or, The Rival Campers Among the Oyster Pirates","Smith, Ruel Perley",29,"{'Pirates -- Juvenile fiction', 'Oyster fisheries -- Juvenile fiction', 'Chesapeake Bay Region (Md. and Va.) -- Juvenile fiction'}",1869.0,1937.0,1903.0
PG40398,The Turn of the Balance,"Whitlock, Brand",17,"{'United States -- Social conditions -- 1865-1918 -- Fiction', 'Criminals -- Fiction', 'Social problems -- Fiction'}",1869.0,1934.0,1902.0
PG403,Soldiers of Fortune,"Davis, Richard Harding",44,"{'Mining engineers -- Fiction', 'South America -- Fiction', 'Revolutions -- Fiction', 'Soldiers of fortune -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Political fiction', 'Love stories', 'Adventure stories', 'Americans -- South America -- Fiction', 'Mines and mineral resources -- Fiction'}",1864.0,1916.0,1890.0
PG40405,Mary Seaham: A Novel. Volume 1 of 3,"Grey, Mrs. (Elizabeth Caroline)",24,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction'}",1798.0,1869.0,1834.0
PG40406,Mary Seaham: A Novel. Volume 2 of 3,"Grey, Mrs. (Elizabeth Caroline)",17,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction'}",1798.0,1869.0,1834.0
PG40407,Mary Seaham: A Novel. Volume 3 of 3,"Grey, Mrs. (Elizabeth Caroline)",3,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'Young women -- Fiction'}",1798.0,1869.0,1834.0
PG40408,A Devotee: An Episode in the Life of a Butterfly,"Cholmondeley, Mary",11,"{'Older men -- Fiction', 'Man-woman relationships -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Marriage -- Fiction', 'Young women -- Fiction'}",1859.0,1925.0,1892.0
PG4040,The Pedler of Dust Sticks,"Follen, Eliza Lee Cabot",5,"{'Children and death -- Juvenile fiction', 'Germany, Northern -- Juvenile fiction', 'Sabbath -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Musicians -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40410,"Dickens and His Illustrators: Cruikshank, Seymour, Buss, ""Phiz,"" Cattermole, Leech, Doyle, Stanfield, Maclise, Tenniel, Frank Stone, Landseer, Palmer, Topham, Marcus Stone, and Luke Fildes; 2nd. Ed.","Kitton, Frederic George",46,"{'Illustration of books, Victorian -- Great Britain', 'Illustration of books -- Great Britain -- 19th century', 'Dickens, Charles, 1812-1870 -- Illustrations', 'Illustrators -- Great Britain', 'English fiction -- Illustrations'}",1856.0,1904.0,1880.0
PG40414,Sophy of Kravonia: A Novel,"Hope, Anthony",13,"{'British -- Foreign countries -- Fiction', 'Adventure stories'}",1863.0,1933.0,1898.0
PG40418,"It May Be True, Vol. 1 (of 3)","Wood, Henry, Mrs.",30,{'Fiction'},1814.0,1887.0,1850.0
PG40419,The Adventures and Vagaries of Twm Shôn Catti: Descriptive of Life in Wales: Interspersed with Poems,"Prichard, T. J. Llewelyn (Thomas Jeffery Llewelyn)",55,"{'Jones, Thomas, approximately 1530-approximately 1620 -- Fiction'}",1790.0,1862.0,1826.0
PG4041,Conscience,"Follen, Eliza Lee Cabot",2,"{'Children -- Conduct of life -- Juvenile fiction', 'Conscience -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40421,"The Comical Adventures of Twm Shon Catty (Thomas Jones, Esq.),: Commonly known as the Welsh Robin Hood","Prichard, T. J. Llewelyn (Thomas Jeffery Llewelyn)",38,"{'Jones, Thomas, approximately 1530-approximately 1620 -- Fiction'}",1790.0,1862.0,1826.0
PG40430,In the Saddle,"Optic, Oliver",23,"{'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1822.0,1897.0,1860.0
PG40431,"Miss Hildreth: A Novel, Volume 1","Stevens, Augusta de Grasse",21,{'Fiction'},1852.0,1894.0,1873.0
PG40432,"Miss Hildreth: A Novel, Volume 2","Stevens, Augusta de Grasse",13,{'Fiction'},1852.0,1894.0,1873.0
PG40433,"Miss Hildreth: A Novel, Volume 3","Stevens, Augusta de Grasse",10,{'Fiction'},1852.0,1894.0,1873.0
PG40434,The Place of Dragons: A Mystery,"Le Queux, William",17,"{'England -- Fiction', 'Detective and mystery stories'}",1864.0,1927.0,1896.0
PG40449,"The Woman with One Hand, and Mr. Ely's Engagement","Marsh, Richard",23,"{'Mate selection -- Fiction', 'Courtship -- Fiction', 'Betrothal -- Fiction', 'Identity -- Fiction', 'England -- Fiction', 'Mystery fiction', 'Murder -- Fiction'}",1857.0,1915.0,1886.0
PG4044,What the Animals Do and Say,"Follen, Eliza Lee Cabot",6,"{'Mothers and sons -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40450,Violet Forster's Lover,"Marsh, Richard",28,{'Fiction'},1857.0,1915.0,1886.0
PG40451,Under One Flag,"Marsh, Richard",17,{'Fiction'},1857.0,1915.0,1886.0
PG40452,The Twickenham Peerage,"Marsh, Richard",9,{'Fiction'},1857.0,1915.0,1886.0
PG40453,Tom Ossington's Ghost,"Marsh, Richard",9,"{'Mystery fiction', 'Ghosts -- Fiction'}",1857.0,1915.0,1886.0
PG40454,"Frivolities, Especially Addressed to Those Who Are Tired of Being Serious","Marsh, Richard",9,"{'Fiction', 'Humorous stories, English', 'Short stories, English'}",1857.0,1915.0,1886.0
PG40455,Master of Men,"Oppenheim, E. Phillips (Edward Phillips)",9,"{'Political fiction', 'England -- Fiction', 'Man-woman relationships -- Fiction', 'Marriage -- Fiction'}",1866.0,1946.0,1906.0
PG4045,Omoo: Adventures in the South Seas,"Melville, Herman",101,"{'Polynesia -- Description and travel -- Fiction', 'Adventure stories'}",1819.0,1891.0,1855.0
PG40463,The Little Colonel's Holidays,"Johnston, Annie F. (Annie Fellows)",14,"{'Social values -- Juvenile fiction', 'Family -- Juvenile fiction', 'Thanksgiving Day -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Christmas stories', 'Entertaining -- Juvenile fiction', 'Kentucky -- Social life and customs -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG40464,The Mystery of Lincoln's Inn,"Machray, Robert",31,"{'England -- Fiction', 'Detective and mystery stories', 'Embezzlement -- Fiction'}",1857.0,1946.0,1902.0
PG40467,Indian and Scout: A Tale of the Gold Rush to California,"Brereton, F. S. (Frederick Sadleir)",11,"{'Frontier and pioneer life -- West (U.S.) -- Juvenile fiction', 'Overland journeys to the Pacific -- Juvenile fiction', 'California -- Gold discoveries -- Juvenile fiction'}",1872.0,1957.0,1914.0
PG4046,The Garden of Survival,"Blackwood, Algernon",40,"{'Fiction', 'Horror tales, English'}",1869.0,1951.0,1910.0
PG40471,Alamo Ranch: A Story of New Mexico,"Brooks, Sarah Warner",14,"{'Sanatoriums -- Fiction', 'Tuberculosis -- Patients -- Fiction', 'New Mexico -- Fiction'}",1822.0,1906.0,1864.0
PG4047,The Leavenworth Case,"Green, Anna Katharine",374,"{'Merchants -- Crimes against -- Fiction', 'Sisters -- Fiction', 'Detective and mystery stories', 'Lawyers -- United States -- Fiction', 'Police -- New York (State) -- New York -- Fiction', 'Murder -- Investigation -- Fiction', 'Inheritance and succession -- Fiction'}",1846.0,1935.0,1890.0
PG40480,The Quest of the Four: A Story of the Comanches and Buena Vista,"Altsheler, Joseph A. (Joseph Alexander)",35,"{'Western stories', 'Comanche Indians -- Fiction'}",1862.0,1919.0,1890.0
PG40483,These Twain,"Bennett, Arnold",34,"{'Young adults -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Clayhanger family (Fictitious characters) -- Fiction', 'Marriage -- Fiction', 'Interpersonal relations -- Fiction'}",1867.0,1931.0,1899.0
PG40484,Black Star's Campaign: A Detective Story,"McCulley, Johnston",26,"{'Detective and mystery stories', 'American fiction -- 20th century'}",1883.0,1958.0,1920.0
PG40487,Happy-go-lucky,"Hay, Ian",19,"{'College students -- Fiction', 'Love stories', 'England -- Social life and customs -- Fiction', 'Boarding school students -- Fiction'}",1876.0,1952.0,1914.0
PG4048,The Talkative Wig,"Follen, Eliza Lee Cabot",4,"{'Friendship -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Snow -- Juvenile fiction', 'Wigs -- Juvenile fiction'}",1787.0,1860.0,1824.0
PG40491,The Red Lottery Ticket,"Du Boisgobey, Fortuné",5,"{'Detective and mystery stories', 'Fiction'}",1821.0,1891.0,1856.0
PG40492,Sylvie: souvenirs du Valois,"Nerval, Gérard de",83,"{'Unrequited love -- Fiction', 'French fiction -- Translations into English'}",1808.0,1855.0,1832.0
PG40493,The King of Diamonds: A Tale of Mystery and Adventure,"Tracy, Louis",22,"{'Detective and mystery stories', 'Fiction'}",1863.0,1928.0,1896.0
PG4049,Piccolissima,"Montgolfier, Adélaïde de",7,"{'Insects -- Juvenile fiction', 'Fairies -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1789.0,1880.0,1834.0
PG40500,Leatherface: A Tale of Old Flanders,"Orczy, Emmuska Orczy, Baroness",37,{'Flanders -- History -- Fiction'},1865.0,1947.0,1906.0
PG40501,The Blower of Bubbles,"Baxter, Beverley",13,"{'Short stories', 'Fiction'}",1891.0,1964.0,1928.0
PG40502,"The Brownies and Prince Florimel; Or, Brownieland, Fairyland, and Demonland","Cox, Palmer",33,"{'Fairies -- Juvenile fiction', 'Fairy tales', 'Goblins -- Juvenile fiction'}",1840.0,1924.0,1882.0
PG4050,Mates at Billabong,"Bruce, Mary Grant",18,"{'Country life -- Australia -- Juvenile fiction', 'Family -- Juvenile fiction'}",1878.0,1958.0,1918.0
PG40510,"The Watcher, and other weird stories","Le Fanu, Joseph Sheridan",171,"{'Fantasy fiction, English', 'Ireland -- Fiction', 'Horror tales, English'}",1814.0,1873.0,1844.0
PG40517,A Bottle in the Smoke: A Tale of Anglo-Indian Life,"Rae, Janet Milne",18,"{'India -- History -- British occupation, 1765-1947 -- Fiction'}",1844.0,1933.0,1888.0
PG40518,"The Bath Keepers; Or, Paris in Those Days, v.2: (Novels of Paul de Kock Volume VIII)","Kock, Paul de",13,{'French fiction -- Translations into English'},1793.0,1871.0,1832.0
PG40519,The Captain of the Janizaries: A story of the times of Scanderberg and the fall of Constantinople,"Ludlow, James M. (James Meeker)",34,"{'Scanderbeg, 1405?-1468 -- Fiction', 'Sieges -- Fiction', 'Janizaries -- Fiction', 'Istanbul (Turkey) -- History -- Siege, 1453 -- Fiction', 'Historical fiction'}",1841.0,1932.0,1886.0
PG4051,Lady Bridget in the Never-Never Land: a story of Australian life,"Praed, Campbell, Mrs.",18,{'Australia -- Fiction'},1851.0,1935.0,1893.0
PG40520,The Soul Stealer,"Thorne, Guy",15,"{'London (England) -- Fiction', 'Soul -- Fiction', 'Paranormal fiction', 'Science fiction'}",1875.0,1923.0,1899.0
PG40525,Kathie's Soldiers,"Douglas, Amanda M.",17,"{'Uncles -- Juvenile fiction', 'War -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Family -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Patriotism -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1831.0,1916.0,1874.0
PG40526,The Chronicles of Rhoda,"Cox, Florence Tinsley",28,{'Children -- Fiction'},1877.0,1940.0,1908.0
PG40527,In League with Israel: A Tale of the Chattanooga Conference,"Johnston, Annie F. (Annie Fellows)",11,{'Epworth League (U.S.) -- Fiction'},1863.0,1931.0,1897.0
