id;title;author;year-birth;year-death;year-worldcat;year-ref;language;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG44522;Jack Sheppard: A Romance, Vol. 2 (of 3);Ainsworth, William Harrison;1805.0;1882.0;1839.0;1839;['en'];11;{'England -- Fiction', 'Thieves -- Fiction', 'Sheppard, Jack, 1702-1724 -- Fiction'};William+Ainsworth;Jack+Sheppard;https://www.worldcat.org/search?q=William+Ainsworth+Jack+Sheppard&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG469;The Duchesse of Langeais;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];49;{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Duchesse+Langeais;https://www.worldcat.org/search?q=Honoré+Balzac+Duchesse+Langeais&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15387;Jorrocks' Jaunts and Jollities;Surtees, Robert Smith;1805.0;1864.0;1838.0;1838;['en'];73;{'England -- Fiction', 'Hunting stories', 'Fox hunting -- Fiction'};Robert+Surtees;Jorrocks+Jaunts;https://www.worldcat.org/search?q=Robert+Surtees+Jorrocks+Jaunts&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG61447;Wrecked in Port: A Novel;Yates, Edmund;1831.0;1894.0;1833.0;1833;['en'];11;{'Fiction'};Edmund+Yates;Wrecked+Port;https://www.worldcat.org/search?q=Edmund+Yates+Wrecked+Port&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37453;The Barber of Paris;Kock, Paul de;1793.0;1871.0;1839.0;1839;['en'];19;{'French fiction -- Translations into English', 'Paris (France) -- Social life and customs -- Fiction'};Paul+Kock;Barber+Paris;https://www.worldcat.org/search?q=Paul+Kock+Barber+Paris&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32632;The Spy: Condensed for use in schools;Cooper, James Fenimore;1789.0;1851.0;2014.0;1830;['en'];6;{'New York (State) -- History -- Revolution, 1775-1783 -- Fiction', 'Spy stories', 'United States -- History -- Revolution, 1775-1783 -- Fiction', 'Domestic fiction', 'Historical fiction', 'War stories'};James+Cooper;Condensed+schools;https://www.worldcat.org/search?q=James+Cooper+Condensed+schools&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35155;The Betrothed: From the Italian of Alessandro Manzoni;Manzoni, Alessandro;1785.0;1873.0;1909.0;1839;['en'];287;{'Italian fiction -- Translations into English', 'Plague -- Fiction', 'Milan (Italy) -- Fiction', 'Italy -- History -- 1559-1789 -- Fiction', 'Historical fiction'};Alessandro+Manzoni;Betrothed+From;https://www.worldcat.org/search?q=Alessandro+Manzoni+Betrothed+From&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64555;Lodore, Vol. 1 (of 3);Shelley, Mary Wollstonecraft;1797.0;1851.0;1835.0;1835;['en'];61;{'Women -- Social conditions -- 19th century -- Fiction'};Mary+Shelley;Lodore;https://www.worldcat.org/search?q=Mary+Shelley+Lodore&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66545;The Heir of Mondolfo;Shelley, Mary Wollstonecraft;1797.0;1851.0;1976.0;1834;['en'];804;{'Social classes -- Fiction', 'Fathers and sons -- Fiction', 'Naples (Kingdom) -- Fiction', 'Husband and wife -- Fiction'};Mary+Shelley;Heir+Mondolfo;https://www.worldcat.org/search?q=Mary+Shelley+Heir+Mondolfo&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1641;The Lesser Bourgeoisie;Balzac, Honoré de;1799.0;1850.0;1885.0;1834;['en'];28;{'French fiction -- Translations into English'};Honoré+Balzac;Lesser+Bourgeoisie;https://www.worldcat.org/search?q=Honoré+Balzac+Lesser+Bourgeoisie&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48124;"Bob Dexter and the Storm Mountain Mystery; or, The Secret of the Log Cabin";Baker, Willard F.;;;1835.0;1835;['en'];18;{'Detective and mystery stories', 'Boys -- Juvenile fiction'};Willard+Baker;Dexter+Storm;https://www.worldcat.org/search?q=Willard+Baker+Dexter+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1432;Seraphita;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];74;{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Seraphita;https://www.worldcat.org/search?q=Honoré+Balzac+Seraphita&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2150;The Works of Edgar Allan Poe — Volume 4;Poe, Edgar Allan;1809.0;1849.0;2008.0;1839;['en'];516;{'Horror tales, American', 'Short stories', 'American fiction -- 19th century', 'Fantasy fiction'};Edgar+Poe;Works+Edgar;https://www.worldcat.org/search?q=Edgar+Poe+Works+Edgar&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1680;At the Sign of the Cat and Racket;Balzac, Honoré de;1799.0;1850.0;1895.0;1834;['en'];129;{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Sign+Racket;https://www.worldcat.org/search?q=Honoré+Balzac+Sign+Racket&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51628;"Delaware; or, The Ruined Family. Vol. 1";James, G. P. R. (George Payne Rainsford);;1860.0;1833.0;1833;['en'];3;{'Fiction'};James;Delaware+Ruined;https://www.worldcat.org/search?q=James+Delaware+Ruined&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7611;Eugene Aram — Volume 03;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1832.0;1832;['en'];0;{'Aram, Eugene, 1704-1759 -- Fiction'};Edward+Lytton;Eugene+Aram;https://www.worldcat.org/search?q=Edward+Lytton+Eugene+Aram&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42324;"Frankenstein; Or, The Modern Prometheus";Shelley, Mary Wollstonecraft;1797.0;1851.0;2008.0;1834;['en'];5169;"{'Frankenstein, Victor (Fictitious character) -- Fiction', 'Gothic fiction', 'Horror tales', ""Frankenstein's monster (Fictitious character) -- Fiction"", 'Monsters -- Fiction', 'Science fiction', 'Scientists -- Fiction'}";Mary+Shelley;Frankenstein+Modern;https://www.worldcat.org/search?q=Mary+Shelley+Frankenstein+Modern&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7672;Harold : the Last of the Saxon Kings — Volume 01;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];5;{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'};Edward+Lytton;Harold+Last;https://www.worldcat.org/search?q=Edward+Lytton+Harold+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9226;"The Hall of Fantasy (From ""Mosses from an Old Manse"")";Hawthorne, Nathaniel;1804.0;1864.0;1970.0;1844;['en'];9;{'Short stories', 'New England -- Social life and customs -- Fiction'};Nathaniel+Hawthorne;Hall+Fantasy;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Hall+Fantasy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7751;Godolphin, Volume 2.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36631;King Eric and the Outlaws, Vol. 1: or, the Throne, the Church, and the People in the Thirteenth Century.;Ingemann, Bernhard Severin;1789.0;1862.0;1843.0;1843;['en'];20;{'Denmark -- History -- Erik Menved, 1286-1319 -- Fiction'};Bernhard+Ingemann;King+Eric;https://www.worldcat.org/search?q=Bernhard+Ingemann+King+Eric&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7729;Paul Clifford — Volume 02;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];5;{'Brigands and robbers -- Fiction'};Edward+Lytton;Paul+Clifford;https://www.worldcat.org/search?q=Edward+Lytton+Paul+Clifford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7709;"""My Novel"" — Volume 08";Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1875.0;1848;['en'];1;{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'};Edward+Lytton;Novel;https://www.worldcat.org/search?q=Edward+Lytton+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21556;Travels and Adventures of Monsieur Violet;Marryat, Frederick;1792.0;1848.0;1843.0;1843;['en'];9;{'Travelers -- Fiction', 'Western stories', 'French -- West (U.S.) -- Fiction', 'Historical fiction', 'Indians of North America -- Fiction', 'Adventure stories'};Frederick+Marryat;Travels+Adventures;https://www.worldcat.org/search?q=Frederick+Marryat+Travels+Adventures&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54920;"The Romance of War; or, The Highlanders in Spain, Volume 3 (of 3)";Grant, James;1822.0;1887.0;1846.0;1846;['en'];15;{'Great Britain. Army. Gordon Highlanders -- Fiction', 'Peninsular War, 1807-1814 -- Fiction'};James+Grant;Romance+Highlanders;https://www.worldcat.org/search?q=James+Grant+Romance+Highlanders&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3942;The Confession of a Child of the Century — Complete;Musset, Alfred de;1810.0;1857.0;1905.0;1844;['en'];71;{'France -- Fiction', 'Historical fiction', 'French fiction -- Translations into English'};Alfred+Musset;Confession+Child;https://www.worldcat.org/search?q=Alfred+Musset+Confession+Child&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63957;The Salem Belle: A Tale of 1692;Wheelwright, Ebenezer;1800.0;1877.0;1847.0;1847;['en'];27;{'Historical fiction', 'Trials (Witchcraft) -- Fiction', 'Salem (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction', 'Revenge -- Fiction'};Ebenezer+Wheelwright;Salem+Belle;https://www.worldcat.org/search?q=Ebenezer+Wheelwright+Salem+Belle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7716;The Last of the Barons — Volume 02;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];3;{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'};Edward+Lytton;Last+Barons;https://www.worldcat.org/search?q=Edward+Lytton+Last+Barons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG927;The Lamplighter;Dickens, Charles;1812.0;1870.0;1841.0;1841;['en'];46;{'Humorous stories', 'England -- Social life and customs -- 19th century -- Fiction'};Charles+Dickens;Lamplighter;https://www.worldcat.org/search?q=Charles+Dickens+Lamplighter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG77;The House of the Seven Gables;Hawthorne, Nathaniel;1804.0;1864.0;1900.0;1844;['en'];874;{'Salem (Mass.) -- Fiction', 'Haunted houses -- Fiction', 'Domestic fiction', 'Historical fiction', 'Paranormal fiction'};Nathaniel+Hawthorne;House+Seven;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+House+Seven&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33811;"The Pearl of Love; or, Josey's Gift";Leslie, Madeline;1815.0;1893.0;1847.0;1847;['en'];9;{'Brothers and sisters -- Juvenile fiction', 'Families -- Juvenile fiction', 'Love -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'};Madeline+Leslie;Pearl+Love;https://www.worldcat.org/search?q=Madeline+Leslie+Pearl+Love&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG59967;On Angels' Wings;Greene, Mrs. (Louisa Lilias);1833.0;1891.0;1840.0;1840;['en'];18;{'Children and death -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Family -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Children with disabilities -- Juvenile fiction', 'Guilt -- Juvenile fiction', 'Children -- Death -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'};Mrs+Greene;Angels+Wings;https://www.worldcat.org/search?q=Mrs+Greene+Angels+Wings&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7730;Paul Clifford — Volume 03;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];2;{'Brigands and robbers -- Fiction'};Edward+Lytton;Paul+Clifford;https://www.worldcat.org/search?q=Edward+Lytton+Paul+Clifford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39176;"Delusion; or, The Witch of New England";Lee, Eliza Buckminster;1788.0;1864.0;1840.0;1840;['en'];22;{'Paranormal fiction', 'Witchcraft -- New England -- Fiction', 'Salem (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction'};Eliza+Lee;Delusion+Witch;https://www.worldcat.org/search?q=Eliza+Lee+Delusion+Witch&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7645;Ernest Maltravers — Volume 06;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];2;{'English fiction -- 19th century'};Edward+Lytton;Ernest+Maltravers;https://www.worldcat.org/search?q=Edward+Lytton+Ernest+Maltravers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42491;"Lady Eureka; or, The Mystery: A Prophecy of the Future. Volume 1";Williams, Robert Folkestone;1804.0;1872.0;1840.0;1840;['en'];17;{'Fiction'};Robert+Williams;Lady+Eureka;https://www.worldcat.org/search?q=Robert+Williams+Lady+Eureka&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4268;Cousin Phillis;Gaskell, Elizabeth Cleghorn;1810.0;1865.0;1906.0;1848;['en'];154;{'England -- Social life and customs -- 19th century -- Fiction'};Elizabeth+Gaskell;Cousin+Phillis;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Cousin+Phillis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9754;Night and Morning, Volume 5;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];1;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG11573;"The Crater; Or, Vulcan's Peak: A Tale of the Pacific";Cooper, James Fenimore;1789.0;1851.0;1847.0;1847;['en'];39;{'Utopias -- Fiction', 'Utopian fiction', 'Pacific Ocean -- Fiction', 'Sea stories', 'Didactic fiction', 'Oceania -- Fiction', 'Castaways -- Fiction'};James+Cooper;Crater+Vulcan;https://www.worldcat.org/search?q=James+Cooper+Crater+Vulcan&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36107;Trevethlan: A Cornish Story. Volume 2 (of 3);Watson, William Davy;1811.0;1888.0;1848.0;1848;['en'];12;{'Cornwall (England : County) -- Fiction'};William+Watson;Trevethlan+Cornish;https://www.worldcat.org/search?q=William+Watson+Trevethlan+Cornish&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG46622;Sheppard Lee, Written by Himself. Vol. 2 (of 2);Bird, Robert Montgomery;1806.0;1854.0;2007.0;1840;['en'];80;{'Satire', 'American fiction -- 19th century'};Robert+Bird;Sheppard+Written;https://www.worldcat.org/search?q=Robert+Bird+Sheppard+Written&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33618;"The Branding Needle; or, The Monastery of Charolles: A Tale of the First Communal Charter";Sue, Eugène;1804.0;1857.0;1904.0;1840;['en'];14;{'Brunehaut, Queen, consort of Sigebert, King of Austrasia, 534-613', 'France -- History -- To 987 -- Fiction'};Eugène+Sue;Branding+Needle;https://www.worldcat.org/search?q=Eugène+Sue+Branding+Needle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16018;"The Black Prophet: A Tale Of Irish Famine: Traits And Stories Of The Irish Peasantry, The Works of; William Carleton, Volume Three";Carleton, William;1794.0;1869.0;1881.0;1842;['en'];51;{'Ireland -- Social life and customs -- Fiction'};William+Carleton;Black+Prophet;https://www.worldcat.org/search?q=William+Carleton+Black+Prophet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7710;"""My Novel"" — Volume 09";Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1875.0;1848;['en'];1;{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'};Edward+Lytton;Novel;https://www.worldcat.org/search?q=Edward+Lytton+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9771;Alice, or the Mysteries — Book 09;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];24;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7698;A Strange Story — Volume 07;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];1;{'English fiction -- 19th century'};Edward+Lytton;Strange+Story;https://www.worldcat.org/search?q=Edward+Lytton+Strange+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33217;Diary And Notes Of Horace Templeton, Esq. Volume II (of II);Lever, Charles James;1806.0;1872.0;1848.0;1848;['en'];17;{'Europe -- Fiction', 'Tyrol (Austria) -- Fiction'};Charles+Lever;Diary+Notes;https://www.worldcat.org/search?q=Charles+Lever+Diary+Notes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33803;The Mysteries of Paris, illustrated with etchings, Vol. 4;Sue, Eugène;1804.0;1857.0;1844.0;1844;['en'];12;{'Paris (France) -- Fiction'};Eugène+Sue;Mysteries+Paris;https://www.worldcat.org/search?q=Eugène+Sue+Mysteries+Paris&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25344;The Scarlet Letter;Hawthorne, Nathaniel;1804.0;1864.0;2008.0;1844;['en'];39513;{'Illegitimate children -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Clergy -- Fiction', 'Adultery -- Fiction', 'Psychological fiction', 'Women immigrants -- Fiction', 'Boston (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction', 'Historical fiction', 'Puritans -- Fiction', 'Married women -- Fiction', 'Revenge -- Fiction'};Nathaniel+Hawthorne;Scarlet+Letter;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Scarlet+Letter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7648;Ernest Maltravers — Volume 09;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];0;{'English fiction -- 19th century'};Edward+Lytton;Ernest+Maltravers;https://www.worldcat.org/search?q=Edward+Lytton+Ernest+Maltravers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41645;The Milkmaid of Montfermeil (Novels of Paul de Kock Volume XX);Kock, Paul de;1793.0;1871.0;1843.0;1843;['en'];6;{'France -- Fiction', 'French fiction -- Translations into English'};Paul+Kock;Milkmaid+Montfermeil;https://www.worldcat.org/search?q=Paul+Kock+Milkmaid+Montfermeil&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9213;"The Seven Vagabonds (From ""Twice Told Tales"")";Hawthorne, Nathaniel;1804.0;1864.0;1842.0;1842;['en'];14;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Seven+Vagabonds;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Seven+Vagabonds&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15424;Ella Barnwell: A Historical Romance of Border Life;Bennett, Emerson;1822.0;1905.0;1848.0;1848;['en'];16;{'Frontier and pioneer life -- Fiction', 'Girty, Simon, 1741-1818 -- Fiction', 'Kentucky -- Fiction'};Emerson+Bennett;Ella+Barnwell;https://www.worldcat.org/search?q=Emerson+Bennett+Ella+Barnwell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG767;Agnes Grey;Brontë, Anne;1820.0;1849.0;2010.0;1844;['en'];645;{'Autobiographical fiction', 'Governesses -- Fiction', 'England -- Fiction', 'Single women -- Fiction', 'Feminist fiction'};Anne+Brontë;Agnes+Grey;https://www.worldcat.org/search?q=Anne+Brontë+Agnes+Grey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33114;"The Iron Pincers; or, Mylio and Karvel: A Tale of the Albigensian Crusades";Sue, Eugène;1804.0;1857.0;1904.0;1840;['en'];24;{'Albigenses -- Fiction'};Eugène+Sue;Iron+Pincers;https://www.worldcat.org/search?q=Eugène+Sue+Iron+Pincers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13191;"The Cross of Berny; Or, Irene's Lovers";Méry, Joseph;1798.0;1865.0;1873.0;1842;['en'];8;{'Man-woman relationships -- Fiction', 'Epistolary fiction'};Joseph+Méry;Cross+Berny;https://www.worldcat.org/search?q=Joseph+Méry+Cross+Berny&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1257;The Three Musketeers;Dumas, Alexandre;1802.0;1870.0;1900.0;1846;['en'];2356;{'France -- History -- Louis XIII, 1610-1643 -- Fiction', 'Historical fiction', 'Swordsmen -- Fiction', 'Adventure and adventurers -- Fiction'};Alexandre+Dumas;Three+Musketeers;https://www.worldcat.org/search?q=Alexandre+Dumas+Three+Musketeers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41083;My Neighbor Raymond (Novels of Paul de Kock Volume XI);Kock, Paul de;1793.0;1871.0;1902.0;1842;['en'];20;{'French fiction -- Translations into English'};Paul+Kock;Neighbor+Raymond;https://www.worldcat.org/search?q=Paul+Kock+Neighbor+Raymond&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2796;The Memoirs of Mr. Charles J. Yellowplush;Thackeray, William Makepeace;1811.0;1863.0;1869.0;1847;['en'];42;{'Didactic fiction', 'England -- Fiction', 'Humorous stories', 'Household employees -- Fiction', 'Master and servant -- Fiction'};William+Thackeray;Memoirs+Charles;https://www.worldcat.org/search?q=William+Thackeray+Memoirs+Charles&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16014;"The Hedge School; The Midnight Mass; The Donagh: Traits And Stories Of The Irish Peasantry, The Works of; William Carleton, Volume Three";Carleton, William;1794.0;1869.0;1889.0;1842;['en'];22;{'Ireland -- Social life and customs -- Fiction'};William+Carleton;Hedge+School;https://www.worldcat.org/search?q=William+Carleton+Hedge+School&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG768;Wuthering Heights;Brontë, Emily;1818.0;1848.0;2008.0;1843;['en'];7774;{'Rejection (Psychology) -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Yorkshire (England) -- Fiction', 'Psychological fiction', 'Heathcliff (Fictitious character : Brontë) -- Fiction', 'Rural families -- Fiction', 'Love stories', 'Foundlings -- Fiction', 'Domestic fiction', 'Revenge -- Fiction'};Emily+Brontë;Wuthering+Heights;https://www.worldcat.org/search?q=Emily+Brontë+Wuthering+Heights&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40518;"The Bath Keepers; Or, Paris in Those Days, v.2: (Novels of Paul de Kock Volume VIII)";Kock, Paul de;1793.0;1871.0;1903.0;1842;['en'];13;{'French fiction -- Translations into English'};Paul+Kock;Bath+Keepers;https://www.worldcat.org/search?q=Paul+Kock+Bath+Keepers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39245;Quodlibet: containing some annals thereof ...;Kennedy, John Pendleton;1795.0;1870.0;1840.0;1840;['en'];5;{'City and town life -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction', 'United States -- Politics and government -- 19th century -- Fiction'};John+Kennedy;Quodlibet+containing;https://www.worldcat.org/search?q=John+Kennedy+Quodlibet+containing&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34922;A History of Pendennis, Volume 1: His fortunes and misfortunes, his friends and his greatest enemy;Thackeray, William Makepeace;1811.0;1863.0;1849.0;1849;['en'];24;{'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'Humorous stories', 'Great Britain -- History -- Victoria, 1837-1901 -- Fiction'};William+Thackeray;History+Pendennis;https://www.worldcat.org/search?q=William+Thackeray+History+Pendennis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG16005;"Jane Sinclair; Or, The Fawn Of Springvale: The Works of William Carleton, Volume Two";Carleton, William;1794.0;1869.0;1841.0;1841;['en'];10;{'Ireland -- Social life and customs -- Fiction'};William+Carleton;Jane+Sinclair;https://www.worldcat.org/search?q=William+Carleton+Jane+Sinclair&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7657;Kenelm Chillingly — Volume 08;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];2;{'English fiction -- 19th century'};Edward+Lytton;Kenelm+Chillingly;https://www.worldcat.org/search?q=Edward+Lytton+Kenelm+Chillingly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9751;Night and Morning, Volume 2;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66473;Arthur;Sue, Eugène;1804.0;1857.0;1844.0;1844;['en'];963;{'French fiction -- Translations into English'};Eugène+Sue;Arthur;https://www.worldcat.org/search?q=Eugène+Sue+Arthur&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7602;The Caxtons: A Family Picture — Volume 16;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1849.0;1849;['en'];4;{'English fiction -- 19th century', 'Families -- Fiction'};Edward+Lytton;Caxtons+Family;https://www.worldcat.org/search?q=Edward+Lytton+Caxtons+Family&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
